requestId,host,logname,time,method,url,response,bytes,referer,useragent
14275,drjo001a075.embratel.net.br,-,807286870,GET,/images/WORLD-logosmall.gif,200,669,,
14276,mgoeser.gsfc.nasa.gov,-,807286873,GET,/shuttle/missions/sts-67/sts-67-patch-small.gif,200,17083,,
14277,129.252.125.156,-,807286875,GET,/shuttle/missions/sts-69/news/,200,374,,
14278,163.205.16.75,-,807286878,GET,/ksc.html,200,7280,,
14279,mgoeser.gsfc.nasa.gov,-,807286880,GET,/shuttle/missions/sts-63/sts-63-patch-small.gif,200,16102,,
14280,ppp188-55.fla.net,-,807286881,GET,/htbin/wais.pl,200,308,,
14281,129.252.125.156,-,807286881,GET,/shuttle/missions/sts-69/,200,2406,,
14282,ppp20.coara.or.jp,-,807286883,GET,/shuttle/missions/sts-70/images/KSC-95EC-0585.gif,200,36550,,
14283,163.205.16.75,-,807286884,GET,/images/ksclogo-medium.gif,200,5866,,
14284,163.205.23.109,-,807286887,GET,/ksc.html,200,7280,,
14285,129.252.125.156,-,807286887,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,10566,,
14286,www-relay.pa-x.dec.com,-,807286887,GET,/shuttle/missions/51-b/51-b-patch.jpg,200,229074,,
14287,163.205.16.75,-,807286889,GET,/images/NASA-logosmall.gif,200,786,,
14288,163.205.16.75,-,807286889,GET,/images/MOSAIC-logosmall.gif,200,363,,
14289,mac3225.ksc.nasa.gov,-,807286890,GET,/mdss/srqa/qpa/qpa.html,200,1523,,
14290,163.205.23.109,-,807286890,GET,/images/ksclogo-medium.gif,200,5866,,
14291,mac3225.ksc.nasa.gov,-,807286890,GET,/mdss/srqa/qpa/s_qpa.gif,200,21605,,
14292,mac3225.ksc.nasa.gov,-,807286890,GET,/mdss/s_md-1.gif,200,5163,,
14293,163.205.16.75,-,807286890,GET,/images/USA-logosmall.gif,200,234,,
14294,163.205.16.75,-,807286891,GET,/images/WORLD-logosmall.gif,200,669,,
14295,net-1-132.eden.com,-,807286891,GET,/shuttle/countdown/countdown.html,200,4324,,
14296,163.205.18.123,-,807286891,GET,/ksc.html,200,7280,,
14297,163.205.12.97,-,807286891,GET,/ksc.html,200,7280,,
14298,163.205.18.123,-,807286892,GET,/images/ksclogo-medium.gif,200,5866,,
14299,163.205.23.109,-,807286892,GET,/images/NASA-logosmall.gif,200,786,,
14300,163.205.12.97,-,807286892,GET,/images/ksclogo-medium.gif,200,5866,,
14301,163.205.18.123,-,807286893,GET,/images/NASA-logosmall.gif,200,786,,
14302,163.205.18.123,-,807286893,GET,/images/MOSAIC-logosmall.gif,200,363,,
14303,163.205.18.123,-,807286893,GET,/images/USA-logosmall.gif,200,234,,
14304,163.205.23.109,-,807286893,GET,/images/MOSAIC-logosmall.gif,200,363,,
14305,163.205.18.123,-,807286893,GET,/images/WORLD-logosmall.gif,200,669,,
14306,163.205.12.97,-,807286893,GET,/images/NASA-logosmall.gif,200,786,,
14307,163.205.12.97,-,807286893,GET,/images/MOSAIC-logosmall.gif,200,363,,
14308,163.205.12.97,-,807286894,GET,/images/USA-logosmall.gif,200,234,,
14309,163.205.23.109,-,807286894,GET,/images/USA-logosmall.gif,200,234,,
14310,net-1-132.eden.com,-,807286894,GET,/images/NASA-logosmall.gif,200,786,,
14311,163.205.12.97,-,807286894,GET,/images/WORLD-logosmall.gif,200,669,,
14312,net-1-132.eden.com,-,807286894,GET,/images/KSC-logosmall.gif,200,1204,,
14313,163.205.23.109,-,807286894,GET,/images/WORLD-logosmall.gif,200,669,,
14314,renegade.lerc.nasa.gov,-,807286896,GET,/history/mercury/mr-3/mr-3-patch-small.gif,200,19084,,
14315,ecn1422211.gsfc.nasa.gov,-,807286900,GET,/shuttle/technology/sts-newsref/sts_asm.html,200,71654,,
14316,net-1-132.eden.com,-,807286900,GET,/shuttle/countdown/count70.gif,200,46573,,
14317,thomas.lsis.loral.com,-,807286900,GET,/procurement/midrange/equip.htm,200,6594,,
14318,ecn1422211.gsfc.nasa.gov,-,807286902,GET,/shuttle/technology/images/srb_mod_compare_1-small.gif,200,36902,,
14319,ecn1422211.gsfc.nasa.gov,-,807286903,GET,/shuttle/technology/images/srb_mod_compare_6-small.gif,200,28219,,
14320,ecn1422211.gsfc.nasa.gov,-,807286904,GET,/shuttle/technology/images/srb_mod_compare_3-small.gif,200,55666,,
14321,128.159.122.233,-,807286905,GET,/whats-new.html,200,18936,,
14322,163.205.11.8,-,807286905,GET,/ksc.html,200,7280,,
14323,163.205.11.8,-,807286906,GET,/images/ksclogo-medium.gif,200,5866,,
14324,163.205.11.8,-,807286906,GET,/images/NASA-logosmall.gif,200,786,,
14325,163.205.11.8,-,807286907,GET,/images/MOSAIC-logosmall.gif,200,363,,
14326,131.144.60.253,-,807286907,GET,/ksc.html,200,7280,,
14327,163.205.11.8,-,807286907,GET,/images/USA-logosmall.gif,200,234,,
14328,ecn1422211.gsfc.nasa.gov,-,807286907,GET,/images/shuttle-patch-logo.gif,200,891,,
14329,163.205.11.8,-,807286907,GET,/images/WORLD-logosmall.gif,200,669,,
14330,131.144.60.253,-,807286908,GET,/images/ksclogo-medium.gif,200,5866,,
14331,128.159.122.233,-,807286908,GET,/images/whatsnew.gif,200,651,,
14332,163.206.104.34,-,807286909,GET,/ksc.html,200,7280,,
14333,163.206.104.34,-,807286909,GET,/images/ksclogo-medium.gif,200,5866,,
14334,131.144.60.253,-,807286909,GET,/images/NASA-logosmall.gif,200,786,,
14335,131.144.60.253,-,807286909,GET,/images/USA-logosmall.gif,200,234,,
14336,131.144.60.253,-,807286909,GET,/images/MOSAIC-logosmall.gif,200,363,,
14337,163.206.104.34,-,807286910,GET,/images/NASA-logosmall.gif,200,786,,
14338,163.206.104.34,-,807286910,GET,/images/MOSAIC-logosmall.gif,200,363,,
14339,128.159.122.233,-,807286910,GET,/images/KSC-logosmall.gif,200,1204,,
14340,mac3225.ksc.nasa.gov,-,807286910,GET,/mdss/srqa/qpa/tools.html,200,2595,,
14341,163.206.104.34,-,807286910,GET,/images/USA-logosmall.gif,200,234,,
14342,131.144.60.253,-,807286911,GET,/images/WORLD-logosmall.gif,200,669,,
14343,128.159.122.160,-,807286911,GET,/finance/main.htm,200,1974,,
14344,163.206.113.143,-,807286913,GET,/ksc.html,200,7280,,
14345,152.123.194.3,-,807286916,GET,/history/history.html,200,1602,,
14346,128.159.122.160,-,807286917,GET,/finance/collsm1.gif,200,52781,,
14347,152.123.194.3,-,807286918,GET,/history/apollo/images/apollo-small.gif,200,9630,,
14348,163.205.154.11,-,807286918,GET,/ksc.html,200,7280,,
14349,152.123.194.3,-,807286918,GET,/images/NASA-logosmall.gif,200,786,,
14350,152.123.194.3,-,807286918,GET,/images/KSC-logosmall.gif,200,1204,,
14351,ppp188-55.fla.net,-,807286918,GET,/htbin/wais.pl?cosmonauts,200,6694,,
14352,ecn1422211.gsfc.nasa.gov,-,807286918,GET,/facilities/lc39a.html,200,7008,,
14353,ecn1422211.gsfc.nasa.gov,-,807286919,GET,/images/lc39a-logo.gif,200,13116,,
14354,192.236.50.29,-,807286920,GET,/history/apollo/apollo-13/apollo-13.html,200,18556,,
14355,ecn1422211.gsfc.nasa.gov,-,807286920,GET,/images/kscmap-tiny.gif,200,2537,,
14356,ecn1422211.gsfc.nasa.gov,-,807286920,GET,/images/ksclogosmall.gif,200,3635,,
14357,128.159.122.160,-,807286920,GET,/finance/suit.gif,200,1294,,
14358,192.236.50.29,-,807286921,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859,,
14359,128.159.122.160,-,807286921,GET,/finance/links.gif,200,1069,,
14360,renegade.lerc.nasa.gov,-,807286921,GET,/history/mercury/mr-3/mr-3-patch.gif,200,163786,,
14361,128.159.122.160,-,807286922,GET,/finance/ref_btn.gif,200,2582,,
14362,128.159.122.160,-,807286922,GET,/finance/webserch.gif,200,2682,,
14363,128.159.122.160,-,807286923,GET,/finance/toairpla.gif,200,2498,,
14364,128.159.122.160,-,807286924,GET,/finance/book.gif,200,3203,,
14365,128.159.122.160,-,807286924,GET,/finance/tour.gif,200,2845,,
14366,thomas.lsis.loral.com,-,807286924,GET,/procurement/midrange/notices/equip/doc3735.htm,200,3136,,
14367,128.159.122.160,-,807286925,GET,/finance/brrow_1t.gif,200,632,,
14368,163.206.113.143,-,807286925,GET,/images/ksclogo.gif,304,0,,
14369,192.236.50.29,-,807286927,GET,/images/ksclogosmall.gif,200,3635,,
14370,192.236.50.29,-,807286927,GET,/history/apollo/images/footprint-logo.gif,200,4209,,
14371,130.110.32.84,-,807286929,GET,/shuttle/technology/sts-newsref/sts-eps.html,200,85058,,
14372,mac3225.ksc.nasa.gov,-,807286930,GET,/ksc.html,200,7280,,
14373,152.123.194.3,-,807286931,GET,/history/mercury/mercury.html,200,1871,,
14374,net-1-132.eden.com,-,807286932,GET,/cgi-bin/imagemap/countdown70?167,284,302,110,
14375,net-1-132.eden.com,-,807286933,GET,/shuttle/missions/sts-70/movies/movies.html,200,2979,,
14376,faculty7.wtamu.edu,-,807286934,GET,/shuttle/missions/sts-71/images/KSC-95EC-0948.jpg,200,92477,,
14377,net-1-132.eden.com,-,807286934,GET,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5978,,
14378,130.110.32.84,-,807286936,GET,/images/KSC-logosmall.gif,200,1204,,
14379,130.110.32.84,-,807286936,GET,/images/shuttle-patch-logo.gif,200,891,,
14380,152.123.194.3,-,807286936,GET,/images/mercury-logo.gif,200,6588,,
14381,www-relay.pa-x.dec.com,-,807286936,GET,/shuttle/missions/51-d/mission-51-d.html,200,6544,,
14382,163.206.111.17,-,807286936,GET,/images/ksclogosmall.gif,200,3635,,
14383,152.123.194.3,-,807286938,GET,/history/apollo/images/apollo-logo.gif,200,3047,,
14384,152.123.194.3,-,807286940,GET,/images/ksclogosmall.gif,200,3635,,
14385,www-relay.pa-x.dec.com,-,807286941,GET,/shuttle/missions/51-d/51-d-patch-small.gif,200,15573,,
14386,wok-38.memphis.edu,-,807286946,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,10566,,
14387,ecn1422211.gsfc.nasa.gov,-,807286956,GET,/images/rss.gif,200,283389,,
14388,gw1.att.com,-,807286960,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,13450,,
14389,205.216.162.12,-,807286960,GET,/elv/elvpage.htm,200,9581,,
14390,wok-38.memphis.edu,-,807286960,GET,/shuttle/missions/sts-70/o-ring-problem.gif,200,16197,,
14391,stuckeyj.tulsa.k12.ok.us,-,807286962,GET,/software/winvn/winvn.html,304,0,,
14392,stuckeyj.tulsa.k12.ok.us,-,807286962,GET,/software/winvn/winvn.gif,304,0,,
14393,stuckeyj.tulsa.k12.ok.us,-,807286962,GET,/images/construct.gif,304,0,,
14394,stuckeyj.tulsa.k12.ok.us,-,807286963,GET,/software/winvn/bluemarb.gif,304,0,,
14395,stuckeyj.tulsa.k12.ok.us,-,807286963,GET,/software/winvn/wvsmall.gif,304,0,,
14396,ppp188-55.fla.net,-,807286963,GET,/shuttle/missions/sts-71/sts-71-day-06-highlights.html,200,8926,,
14397,stuckeyj.tulsa.k12.ok.us,-,807286964,GET,/images/KSC-logosmall.gif,304,0,,
14398,stuckeyj.tulsa.k12.ok.us,-,807286964,GET,/images/MOSAIC-logosmall.gif,304,0,,
14399,stuckeyj.tulsa.k12.ok.us,-,807286964,GET,/images/WORLD-logosmall.gif,304,0,,
14400,stuckeyj.tulsa.k12.ok.us,-,807286964,GET,/images/USA-logosmall.gif,304,0,,
14401,128.159.140.127,-,807286965,GET,/ksc.html,200,7280,,
14402,128.159.140.127,-,807286965,GET,/images/ksclogo-medium.gif,200,5866,,
14403,128.159.140.127,-,807286966,GET,/images/NASA-logosmall.gif,200,786,,
14404,128.159.140.127,-,807286966,GET,/images/MOSAIC-logosmall.gif,200,363,,
14405,128.159.140.127,-,807286967,GET,/images/USA-logosmall.gif,200,234,,
14406,128.159.140.127,-,807286967,GET,/images/WORLD-logosmall.gif,200,669,,
14407,163.205.154.11,-,807286969,GET,/shuttle/countdown/,200,4324,,
14408,163.205.16.75,-,807286970,GET,/ksc.html,200,7280,,
14409,163.205.16.75,-,807286973,GET,/images/ksclogo-medium.gif,200,5866,,
14410,vagrant.vf.mmc.com,-,807286975,GET,/elv/vidpicp.htm,200,4251,,
14411,163.205.16.75,-,807286976,GET,/images/NASA-logosmall.gif,200,786,,
14412,163.205.16.75,-,807286977,GET,/images/MOSAIC-logosmall.gif,200,363,,
14413,163.205.16.75,-,807286977,GET,/images/USA-logosmall.gif,200,234,,
14414,163.205.16.75,-,807286978,GET,/images/WORLD-logosmall.gif,200,669,,
14415,vagrant.vf.mmc.com,-,807286980,GET,/elv/TITAN/mars2s.jpg,200,1549,,
14416,vagrant.vf.mmc.com,-,807286981,GET,/elv/TITAN/mars3s.jpg,200,1744,,
14417,vagrant.vf.mmc.com,-,807286981,GET,/elv/TITAN/mars1s.jpg,200,1156,,
14418,t7.dialup.peg.apc.org,-,807286982,GET,/shuttle/missions/sts-70/images/KSC-95EC-1059.jpg,200,70524,,
14419,ppp188-55.fla.net,-,807286984,GET,/persons/astronauts/a-to-d/DezhurovV.txt,200,1714,,
14420,vagrant.vf.mmc.com,-,807286986,GET,/elv/ATLAS_CENTAUR/acsuns.jpg,200,2263,,
14421,vagrant.vf.mmc.com,-,807286991,GET,/elv/ATLAS_CENTAUR/atc69s.jpg,200,1659,,
14422,ppp20.coara.or.jp,-,807286992,GET,/shuttle/missions/sts-70/images/KSC-95EC-1059.gif,200,40180,,
14423,vagrant.vf.mmc.com,-,807286992,GET,/elv/ATLAS_CENTAUR/goess.jpg,200,1306,,
14424,johry.lkp.frontec.se,-,807286995,GET,/,304,0,,
14425,ecn1422211.gsfc.nasa.gov,-,807286995,GET,/facilities/mlp.html,200,2653,,
14426,ecn1422211.gsfc.nasa.gov,-,807286996,GET,/images/mlp-logo.gif,200,28426,,
14427,johry.lkp.frontec.se,-,807286996,GET,/images/ksclogo-medium.gif,304,0,,
14428,johry.lkp.frontec.se,-,807286996,GET,/images/NASA-logosmall.gif,304,0,,
14429,johry.lkp.frontec.se,-,807286997,GET,/images/USA-logosmall.gif,304,0,,
14430,johry.lkp.frontec.se,-,807286997,GET,/images/MOSAIC-logosmall.gif,304,0,,
14431,vagrant.vf.mmc.com,-,807286997,GET,/elv/DELTA/del181s.gif,200,3225,,
14432,n1376222.ksc.nasa.gov,-,807286998,GET,/ksc.html,200,7280,,
14433,n1376222.ksc.nasa.gov,-,807286999,GET,/images/ksclogo-medium.gif,200,5866,,
14434,vagrant.vf.mmc.com,-,807286999,GET,/elv/DELTA/rosats.jpg,200,1639,,
14435,johry.lkp.frontec.se,-,807286999,GET,/images/WORLD-logosmall.gif,304,0,,
14436,n1376222.ksc.nasa.gov,-,807286999,GET,/images/NASA-logosmall.gif,200,786,,
14437,n1376222.ksc.nasa.gov,-,807287000,GET,/images/MOSAIC-logosmall.gif,200,363,,
14438,n1376222.ksc.nasa.gov,-,807287000,GET,/images/USA-logosmall.gif,200,234,,
14439,n1376222.ksc.nasa.gov,-,807287000,GET,/images/WORLD-logosmall.gif,200,669,,
14440,vagrant.vf.mmc.com,-,807287004,GET,/elv/SCOUT/radcals.jpg,200,1809,,
14441,130.181.8.194,-,807287005,GET,/shuttle/countdown/countdown.html,200,4324,,
14442,vagrant.vf.mmc.com,-,807287005,GET,/elv/bakgro.gif,304,0,,
14443,www-relay.pa-x.dec.com,-,807287006,GET,/shuttle/missions/51-d/51-d-patch.jpg,200,299403,,
14444,130.181.8.194,-,807287010,GET,/images/NASA-logosmall.gif,200,786,,
14445,130.181.8.194,-,807287010,GET,/images/KSC-logosmall.gif,200,1204,,
14446,vagrant.vf.mmc.com,-,807287011,GET,/elv/SCOUT/sampexs.jpg,200,2322,,
14447,vagrant.vf.mmc.com,-,807287012,GET,/elv/SCOUT/s_216s.jpg,200,1633,,
14448,ppp188-55.fla.net,-,807287013,GET,/htbin/wais.pl?challenger,200,5153,,
14449,130.181.8.194,-,807287016,GET,/shuttle/countdown/count70.gif,200,46573,,
14450,johry.lkp.frontec.se,-,807287018,GET,/shuttle/countdown/,304,0,,
14451,quadfather.lerc.nasa.gov,-,807287020,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,13450,,
14452,johry.lkp.frontec.se,-,807287021,GET,/shuttle/countdown/count70.gif,304,0,,
14453,johry.lkp.frontec.se,-,807287021,GET,/images/KSC-logosmall.gif,304,0,,
14454,ecn1422211.gsfc.nasa.gov,-,807287023,GET,/images/oldtower.gif,200,173919,,
14455,quadfather.lerc.nasa.gov,-,807287029,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054,,
14456,152.123.194.3,-,807287032,GET,/history/mercury/ma-9/ma-9.html,200,1135,,
14457,130.181.8.194,-,807287032,GET,/cgi-bin/imagemap/countdown70?70,215,302,110,
14458,quadfather.lerc.nasa.gov,-,807287033,GET,/images/KSC-logosmall.gif,200,1204,,
14459,quadfather.lerc.nasa.gov,-,807287035,GET,/images/launch-logo.gif,200,1713,,
14460,152.123.194.3,-,807287036,GET,/history/mercury/ma-9/ma-9-patch-small.gif,200,21214,,
14461,pipe3.nyc.pipeline.com,-,807287037,GET,/history/apollo/apollo-13/apollo-13.html,200,18556,,
14462,quadfather.lerc.nasa.gov,-,807287037,GET,/history/apollo/images/apollo-logo1.gif,200,1173,,
14463,test.hpcc.k12.va.us,-,807287039,GET,/history/history.html,304,0,,
14464,152.123.194.3,-,807287039,GET,/history/apollo/images/APOLLO-logosmall.gif,200,1173,,
14465,ecn1422211.gsfc.nasa.gov,-,807287040,GET,/facilities/tour.html,200,3723,,
14466,130.181.8.194,-,807287040,GET,/shuttle/missions/sts-70/images/images.html,200,8657,,
14467,ecn1422211.gsfc.nasa.gov,-,807287041,GET,/images/NASA-logosmall.gif,200,786,,
14468,ecn1422211.gsfc.nasa.gov,-,807287042,GET,/images/kscmap-small.gif,200,39017,,
14469,lkenneth.fcla.ufl.edu,-,807287042,GET,/shuttle/countdown/countdown.html,200,4324,,
14470,156.79.6.137,-,807287045,GET,/history/history.html,200,1602,,
14471,lkenneth.fcla.ufl.edu,-,807287045,GET,/images/NASA-logosmall.gif,200,786,,
14472,lkenneth.fcla.ufl.edu,-,807287045,GET,/images/KSC-logosmall.gif,200,1204,,
14473,vagrant.vf.mmc.com,-,807287045,GET,/elv/DELTA/dsolidss.jpg,200,1629,,
14474,johry.lkp.frontec.se,-,807287046,GET,/shuttle/missions/sts-70/images/images.html,304,0,,
14475,lkenneth.fcla.ufl.edu,-,807287047,GET,/shuttle/countdown/count70.gif,200,46573,,
14476,news.ti.com,-,807287048,GET,/images/shuttle2.gif,200,533406,,
14477,wutach.darmstadt.gmd.de,-,807287051,GET,/,200,7280,,
14478,wutach.darmstadt.gmd.de,-,807287052,GET,/images/ksclogo-medium.gif,200,5866,,
14479,wutach.darmstadt.gmd.de,-,807287053,GET,/images/NASA-logosmall.gif,200,786,,
14480,wutach.darmstadt.gmd.de,-,807287054,GET,/images/USA-logosmall.gif,200,234,,
14481,199.212.1.146,-,807287055,GET,/,200,7280,,
14482,141.211.110.65,-,807287055,GET,/,200,7280,,
14483,141.211.110.65,-,807287056,GET,/images/ksclogo-medium.gif,200,5866,,
14484,mcneill.earthlink.net,-,807287057,GET,/pub/winvn/readme.txt,404,0,,
14485,hans.zarm.uni-bremen.de,-,807287058,GET,/,200,7280,,
14486,wutach.darmstadt.gmd.de,-,807287059,GET,/images/MOSAIC-logosmall.gif,200,363,,
14487,141.211.110.65,-,807287060,GET,/images/MOSAIC-logosmall.gif,200,363,,
14488,141.211.110.65,-,807287060,GET,/images/NASA-logosmall.gif,200,786,,
14489,141.211.110.65,-,807287060,GET,/images/USA-logosmall.gif,200,234,,
14490,141.211.110.65,-,807287060,GET,/images/WORLD-logosmall.gif,200,669,,
14491,199.212.1.146,-,807287060,GET,/images/ksclogo-medium.gif,200,5866,,
14492,vagrant.vf.mmc.com,-,807287060,GET,/elv/DELTA/euves.jpg,200,1521,,
14493,wutach.darmstadt.gmd.de,-,807287061,GET,/images/WORLD-logosmall.gif,200,669,,
14494,199.212.1.146,-,807287062,GET,/images/NASA-logosmall.gif,200,786,,
14495,gw1.att.com,-,807287063,GET,/shuttle/missions/sts-71/news,302,0,,
14496,199.212.1.146,-,807287064,GET,/images/MOSAIC-logosmall.gif,200,363,,
14497,199.212.1.146,-,807287064,GET,/images/WORLD-logosmall.gif,200,669,,
14498,trusty.lmsc.lockheed.com,-,807287064,GET,/elv/elvpage.htm,200,9581,,
14499,ecn1422211.gsfc.nasa.gov,-,807287064,GET,/images/kscmap.gif,200,177415,,
14500,hans.zarm.uni-bremen.de,-,807287065,GET,/,200,7280,,
14501,gw1.att.com,-,807287065,GET,/shuttle/missions/sts-71/news/,200,7131,,
14502,trusty.lmsc.lockheed.com,-,807287065,GET,/elv/elvhead3.gif,200,9925,,
14503,trusty.lmsc.lockheed.com,-,807287065,GET,/elv/new01.gif,200,1016,,
14504,trusty.lmsc.lockheed.com,-,807287066,GET,/elv/endball.gif,200,306,,
14505,trusty.lmsc.lockheed.com,-,807287069,GET,/elv/PEGASUS/minpeg1.gif,200,1055,,
14506,trusty.lmsc.lockheed.com,-,807287070,GET,/elv/SCOUT/scout.gif,200,1165,,
14507,telcontar.cadlab.de,-,807287070,GET,/history/apollo/apollo-6/apollo-6-patch-small.gif,200,21228,,
14508,gn2.getnet.com,-,807287070,GET,/history/mercury/mr-3/mr-3.html,200,1124,,
14509,quadfather.lerc.nasa.gov,-,807287070,GET,/shuttle/countdown/launch-team.html,200,30037,,
14510,faculty7.wtamu.edu,-,807287071,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg,200,46888,,
14511,trusty.lmsc.lockheed.com,-,807287071,GET,/elv/DELTA/delta.gif,200,2244,,
14512,gn2.getnet.com,-,807287071,GET,/history/mercury/mr-3/mr-3-patch-small.gif,200,19084,,
14513,gn2.getnet.com,-,807287072,GET,/history/apollo/images/APOLLO-logosmall.gif,200,1173,,
14514,trusty.lmsc.lockheed.com,-,807287074,GET,/elv/ATLAS_CENTAUR/atlas.gif,200,2286,,
14515,163.205.12.144,-,807287075,GET,/ksc.html,200,7280,,
14516,trusty.lmsc.lockheed.com,-,807287075,GET,/elv/TITAN/titan.gif,304,0,,
14517,trusty.lmsc.lockheed.com,-,807287075,GET,/elv/struct.gif,304,0,,
14518,163.205.12.144,-,807287076,GET,/images/ksclogo-medium.gif,200,5866,,
14519,ppp20.coara.or.jp,-,807287076,GET,/shuttle/missions/sts-70/images/KSC-95EC-1056.gif,200,47925,,
14520,163.205.12.144,-,807287077,GET,/images/NASA-logosmall.gif,200,786,,
14521,trusty.lmsc.lockheed.com,-,807287077,GET,/images/KSC-logosmall.gif,304,0,,
14522,163.205.12.144,-,807287077,GET,/images/MOSAIC-logosmall.gif,200,363,,
14523,163.205.12.144,-,807287077,GET,/images/USA-logosmall.gif,200,234,,
14524,trusty.lmsc.lockheed.com,-,807287078,GET,/images/NASA-logosmall.gif,304,0,,
14525,163.205.12.144,-,807287078,GET,/images/WORLD-logosmall.gif,200,669,,
14526,johry.lkp.frontec.se,-,807287081,GET,/shuttle/missions/sts-70/images/KSC-95EC-1015.gif,200,55442,,
14527,199.212.1.146,-,807287086,GET,/shuttle/countdown/,200,4324,,
14528,gn2.getnet.com,-,807287090,GET,/history/mercury/mr-3/mr-3-patch.gif,200,57344,,
14529,199.212.1.146,-,807287091,GET,/images/KSC-logosmall.gif,200,1204,,
14530,141.211.110.65,-,807287091,GET,/shuttle/missions/missions.html,200,8677,,
14531,141.211.110.65,-,807287091,GET,/images/launchmedium.gif,200,11853,,
14532,t7.dialup.peg.apc.org,-,807287092,GET,/cgi-bin/imagemap/countdown70?451,313,302,85,
14533,141.211.110.65,-,807287093,GET,/images/KSC-logosmall.gif,200,1204,,
14534,www-relay.pa-x.dec.com,-,807287094,GET,/shuttle/missions/51-f/mission-51-f.html,200,6158,,
14535,199.212.1.146,-,807287096,GET,/shuttle/countdown/count70.gif,200,46573,,
14536,www-relay.pa-x.dec.com,-,807287098,GET,/shuttle/missions/51-f/51-f-patch-small.gif,200,10032,,
14537,ecn1422211.gsfc.nasa.gov,-,807287100,GET,/facilities/slf.html,200,3995,,
14538,pequod.sarnoff.com,-,807287101,GET,/htbin/cdt_main.pl,200,3714,,
14539,ecn1422211.gsfc.nasa.gov,-,807287101,GET,/images/slf-logo.gif,200,10966,,
14540,pequod.sarnoff.com,-,807287102,GET,/shuttle/countdown/images/countclock.gif,200,13994,,
14541,147.74.110.61,-,807287103,GET,/mdss,302,0,,
14542,ppposk039.asahi-net.or.jp,-,807287103,GET,/shuttle/missions/missions.html,200,8677,,
14543,147.74.110.61,-,807287103,GET,/mdss/,200,2451,,
14544,pequod.sarnoff.com,-,807287104,GET,/images/NASA-logosmall.gif,200,786,,
14545,147.74.110.61,-,807287104,GET,/icons/blank.xbm,304,0,,
14546,147.74.110.61,-,807287104,GET,/icons/menu.xbm,304,0,,
14547,147.74.110.61,-,807287104,GET,/icons/text.xbm,304,0,,
14548,147.74.110.61,-,807287105,GET,/icons/image.xbm,304,0,,
14549,pequod.sarnoff.com,-,807287108,GET,/shuttle/countdown/liftoff.html,200,5220,,
14550,pequod.sarnoff.com,-,807287112,GET,/shuttle/countdown/video/livevideo2.gif,200,71319,,
14551,130.181.8.194,-,807287112,GET,/shuttle/missions/sts-70/images/DSC-95EC-0001.gif,200,107133,,
14552,quadfather.lerc.nasa.gov,-,807287114,GET,/facilities/lps.html,200,16562,,
14553,n1142702.ksc.nasa.gov,-,807287114,GET,/ksc.html,200,7280,,
14554,quadfather.lerc.nasa.gov,-,807287116,GET,/facilities/lps.html,200,16562,,
14555,n1142702.ksc.nasa.gov,-,807287116,GET,/images/ksclogo-medium.gif,200,5866,,
14556,gw1.att.com,-,807287117,GET,/shuttle/missions/sts-71/news/ksc-status-06-20-95.txt,200,3558,,
14557,n1142702.ksc.nasa.gov,-,807287118,GET,/images/NASA-logosmall.gif,200,786,,
14558,n1142702.ksc.nasa.gov,-,807287118,GET,/images/MOSAIC-logosmall.gif,200,363,,
14559,n1142702.ksc.nasa.gov,-,807287119,GET,/images/USA-logosmall.gif,200,234,,
14560,n1142702.ksc.nasa.gov,-,807287119,GET,/images/WORLD-logosmall.gif,200,669,,
14561,ppp188-55.fla.net,-,807287120,GET,/shuttle/missions/100th.txt,200,13545,,
14562,141.211.110.65,-,807287121,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,10566,,
14563,141.211.110.65,-,807287122,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083,,
14564,ppposk039.asahi-net.or.jp,-,807287123,GET,/images/launchmedium.gif,200,11853,,
14565,168.31.216.22,-,807287124,GET,/,200,7280,,
14566,141.211.110.65,-,807287124,GET,/images/launch-logo.gif,200,1713,,
14567,141.211.110.65,-,807287124,GET,/history/apollo/images/apollo-logo1.gif,200,1173,,
14568,168.31.216.22,-,807287126,GET,/images/ksclogo-medium.gif,200,5866,,
14569,green32.vol.it,-,807287126,GET,/shuttle/countdown/,200,4324,,
14570,168.31.216.22,-,807287127,GET,/images/NASA-logosmall.gif,200,786,,
14571,168.31.216.22,-,807287127,GET,/images/MOSAIC-logosmall.gif,200,363,,
14572,gate.shell.nl,-,807287128,GET,/whats-new.html,304,0,,
14573,168.31.216.22,-,807287129,GET,/images/USA-logosmall.gif,200,234,,
14574,130.181.8.194,-,807287130,GET,/shuttle/missions/sts-70/mission-sts-70.html,200,20224,,
14575,quadfather.lerc.nasa.gov,-,807287130,GET,/images/lps-small.gif,200,52701,,
14576,152.123.194.3,-,807287131,GET,/history/apollo/apollo.html,200,3260,,
