id	host	logname	time	method	url	bytes	useragent
ABC	163.205.2.179	-	807278114	GET	/images/NASA-logosmall.gif	786	
ABC	bzi.chem.ornl.gov	-	807278114	GET	/images/KSC-logosmall.gif	1204	
ABC	bzi.chem.ornl.gov	-	807278114	GET	/images/launch-logo.gif	1713	
ABC	163.205.2.179	-	807278114	GET	/images/MOSAIC-logosmall.gif	363	
ABC	gtnduss1.du.gtn.com	-	807278115	GET	/shuttle/countdown/lps/fr.gif	30232	
ABC	163.205.2.179	-	807278115	GET	/images/USA-logosmall.gif	234	
ABC	163.205.2.179	-	807278115	GET	/images/WORLD-logosmall.gif	669	
ABC	gtnduss1.du.gtn.com	-	807278116	GET	/shuttle/countdown/lps/back.gif	1289	
ABC	pcdis.rrzn.uni-hannover.de	-	807278118	GET	/images/MOSAIC-logosmall.gif	363	
ABC	pl23688.ksc.nasa.gov	-	807278126	GET	/	7280	
ABC	pl23688.ksc.nasa.gov	-	807278126	GET	/images/ksclogo-medium.gif	5866	
ABC	pl23688.ksc.nasa.gov	-	807278127	GET	/images/NASA-logosmall.gif	786	
ABC	pl23688.ksc.nasa.gov	-	807278128	GET	/images/MOSAIC-logosmall.gif	363	
ABC	pl23688.ksc.nasa.gov	-	807278129	GET	/images/WORLD-logosmall.gif	669	
ABC	pl23688.ksc.nasa.gov	-	807278130	GET	/images/USA-logosmall.gif	234	
ABC	130.110.74.81	-	807278131	GET	/shuttle/missions/sts-67/mission-sts-67.html	21521	
ABC	piweba3y.prodigy.com	-	807278133	GET	/ksc.html	7280	
ABC	gateway.ps.net	-	807278137	GET	/shuttle/missions/sts-70/images/KSC-95EC-1020.jpg	48892	
ABC	leagrove.city.ac.uk	-	807278138	GET	/images/IMPACT.JPG	139264	
ABC	www-relay.pa-x.dec.com	-	807278138	GET	/shuttle/missions/sts-55/sts-55-patch.jpg	376693	
ABC	130.110.74.81	-	807278141	GET	/shuttle/missions/61-c/mission-61-c.html	8337	
ABC	piweba3y.prodigy.com	-	807278145	GET	/images/ksclogo-medium.gif	5866	
ABC	n1031729.ksc.nasa.gov	-	807278146	GET	/ksc.html	7280	
ABC	n1031729.ksc.nasa.gov	-	807278149	GET	/images/ksclogo-medium.gif	5866	
ABC	piweba3y.prodigy.com	-	807278150	GET	/images/MOSAIC-logosmall.gif	363	
ABC	piweba3y.prodigy.com	-	807278152	GET	/images/USA-logosmall.gif	234	
ABC	n1031729.ksc.nasa.gov	-	807278152	GET	/images/NASA-logosmall.gif	786	
ABC	n1031729.ksc.nasa.gov	-	807278152	GET	/images/MOSAIC-logosmall.gif	363	
ABC	n1031729.ksc.nasa.gov	-	807278152	GET	/images/USA-logosmall.gif	234	
ABC	130.110.74.81	-	807278152	GET	/shuttle/missions/51-l/mission-51-l.html	6658	
ABC	n1031729.ksc.nasa.gov	-	807278153	GET	/images/WORLD-logosmall.gif	669	
ABC	piweba3y.prodigy.com	-	807278153	GET	/images/WORLD-logosmall.gif	669	
ABC	pl23688.ksc.nasa.gov	-	807278156	GET	/images/ksclogosmall.gif	3635	
ABC	www-c4.proxy.aol.com	-	807278159	GET	/images/	17688	
ABC	130.110.74.81	-	807278161	GET	/shuttle/missions/51-l/51-l-info.html	1387	
ABC	gtnduss1.du.gtn.com	-	807278162	GET	/htbin/cdt_main.pl	3714	
ABC	ppp-14.flashnet.it	-	807278162	GET	/shuttle/countdown/	4324	
ABC	charon.hipsys.co.za	-	807278169	GET	/shuttle/missions/sts-71/images/KSC-95EC-0950.jpg	96064	
ABC	gateway.ps.net	-	807278175	GET	/shuttle/missions/sts-70/images/KSC-95EC-1056.jpg	99231	
ABC	gtnduss1.du.gtn.com	-	807278178	GET	/shuttle/countdown/liftoff.html	5220	
ABC	128.159.144.47	-	807278203	GET	/ksc.html	7280	
ABC	128.159.144.47	-	807278204	GET	/images/ksclogo-medium.gif	5866	
ABC	130.110.74.81	-	807278205	GET	/shuttle/missions/51-l/movies/	372	
ABC	128.159.144.47	-	807278206	GET	/images/NASA-logosmall.gif	786	
ABC	128.159.144.47	-	807278206	GET	/images/MOSAIC-logosmall.gif	363	
ABC	128.159.144.47	-	807278207	GET	/images/USA-logosmall.gif	234	
ABC	128.159.144.47	-	807278207	GET	/images/WORLD-logosmall.gif	669	
ABC	www-relay.pa-x.dec.com	-	807278209	GET	/shuttle/missions/sts-57/mission-sts-57.html	11508	
ABC	130.110.74.81	-	807278209	GET	/shuttle/missions/51-l/sounds/	372	
ABC	130.110.74.81	-	807278213	GET	/shuttle/missions/51-l/images/	1038	
ABC	gateway.ps.net	-	807278213	GET	/shuttle/missions/sts-70/images/KSC-95EC-1057.jpg	92549	
ABC	www-relay.pa-x.dec.com	-	807278214	GET	/shuttle/missions/sts-57/sts-57-patch-small.gif	11988	
ABC	gw_inet.pepboys.com	-	807278237	GET	/procurement/procurement.html	3646	
ABC	ppp-14.flashnet.it	-	807278238	GET	/shuttle/missions/sts-70/images/images.html	8657	
ABC	gateway.ps.net	-	807278238	GET	/shuttle/missions/sts-70/images/KSC-95EC-1058.jpg	87749	
ABC	gw_inet.pepboys.com	-	807278238	GET	/images/op-logo-small.gif	14915	
ABC	gw_inet.pepboys.com	-	807278239	GET	/images/KSC-logosmall.gif	0	
ABC	gw_inet.pepboys.com	-	807278239	GET	/images/NASA-logosmall.gif	0	
ABC	edams.ksc.nasa.gov	-	807278240	GET	/ksc.html	7280	
ABC	edams.ksc.nasa.gov	-	807278241	GET	/images/ksclogo-medium.gif	5866	
ABC	edams.ksc.nasa.gov	-	807278242	GET	/images/NASA-logosmall.gif	786	
ABC	edams.ksc.nasa.gov	-	807278242	GET	/images/MOSAIC-logosmall.gif	363	
ABC	edams.ksc.nasa.gov	-	807278242	GET	/images/USA-logosmall.gif	234	
ABC	edams.ksc.nasa.gov	-	807278242	GET	/images/WORLD-logosmall.gif	669	
ABC	130.110.74.81	-	807278246	GET	/shuttle/missions/51-l/images/850128.GIF	172498	
ABC	www-relay.pa-x.dec.com	-	807278249	GET	/shuttle/missions/sts-57/sts-57-patch.jpg	337555	
ABC	130.110.74.81	-	807278261	GET	/shuttle/missions/51-l/images/86HC119.GIF	127775	
ABC	130.110.74.81	-	807278274	GET	/shuttle/missions/51-l/images/86HC125.GIF	100705	
ABC	n1377004.ksc.nasa.gov	-	807278280	GET	/ksc.html	7280	
ABC	n1377004.ksc.nasa.gov	-	807278281	GET	/images/ksclogo-medium.gif	5866	
ABC	n1377004.ksc.nasa.gov	-	807278282	GET	/images/NASA-logosmall.gif	786	
ABC	n1377004.ksc.nasa.gov	-	807278283	GET	/images/MOSAIC-logosmall.gif	363	
ABC	n1377004.ksc.nasa.gov	-	807278283	GET	/images/USA-logosmall.gif	234	
ABC	gw_inet.pepboys.com	-	807278283	GET	/ksc.html	7280	
ABC	n1377004.ksc.nasa.gov	-	807278283	GET	/images/WORLD-logosmall.gif	669	
ABC	gw_inet.pepboys.com	-	807278284	GET	/images/ksclogo-medium.gif	0	
ABC	async5.city-net.com	-	807278284	GET	/shuttle/missions/missions.html	8677	
ABC	gw_inet.pepboys.com	-	807278285	GET	/images/USA-logosmall.gif	0	
ABC	gw_inet.pepboys.com	-	807278285	GET	/images/WORLD-logosmall.gif	0	
ABC	gw_inet.pepboys.com	-	807278285	GET	/images/MOSAIC-logosmall.gif	0	
ABC	async5.city-net.com	-	807278286	GET	/images/launchmedium.gif	11853	
ABC	130.110.74.81	-	807278289	GET	/shuttle/missions/51-l/images/86HC159.GIF	78295	
ABC	berlin.snafu.de	-	807278290	GET	/shuttle/missions/sts-59/news/sts-59-mcc-07.txt	2764	
ABC	async5.city-net.com	-	807278291	GET	/images/NASA-logosmall.gif	786	
ABC	async5.city-net.com	-	807278291	GET	/images/KSC-logosmall.gif	1204	
ABC	gw_inet.pepboys.com	-	807278295	GET	/shuttle/missions/sts-69/mission-sts-69.html	10566	
ABC	gw_inet.pepboys.com	-	807278296	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	0	
ABC	gw_inet.pepboys.com	-	807278297	GET	/history/apollo/images/apollo-logo1.gif	0	
ABC	gw_inet.pepboys.com	-	807278297	GET	/images/launch-logo.gif	0	
ABC	130.110.74.81	-	807278305	GET	/shuttle/missions/51-l/images/86HC68.GIF	116798	
ABC	ppp-14.flashnet.it	-	807278305	GET	/shuttle/missions/sts-70/images/KSC-95EC-0515.gif	39252	
ABC	www-relay.pa-x.dec.com	-	807278306	GET	/shuttle/missions/sts-58/mission-sts-58.html	18108	
ABC	www-relay.pa-x.dec.com	-	807278311	GET	/shuttle/missions/sts-58/sts-58-patch-small.gif	14164	
ABC	130.110.74.81	-	807278316	GET	/shuttle/missions/51-l/51-l-info.html	1387	
ABC	139.137.217.23	-	807278318	GET	/shuttle/missions/sts-27/sts-27-patch.jpg	114688	
ABC	130.110.74.81	-	807278326	GET	/shuttle/missions/51-l/mission-51-l.html	6658	
ABC	n1144637.ksc.nasa.gov	-	807278334	GET	/ksc.html	7280	
ABC	gateway.ps.net	-	807278335	GET	/shuttle/missions/sts-70/images/KSC-95EC-1059.jpg	70524	
ABC	n1144637.ksc.nasa.gov	-	807278335	GET	/images/ksclogo-medium.gif	5866	
ABC	n1144637.ksc.nasa.gov	-	807278336	GET	/images/NASA-logosmall.gif	786	
ABC	n1144637.ksc.nasa.gov	-	807278336	GET	/images/MOSAIC-logosmall.gif	363	
ABC	n1144637.ksc.nasa.gov	-	807278338	GET	/images/USA-logosmall.gif	234	
ABC	n1144637.ksc.nasa.gov	-	807278338	GET	/images/WORLD-logosmall.gif	669	
ABC	n1032336.ksc.nasa.gov	-	807278338	GET	/ksc.html	7280	
ABC	130.110.74.81	-	807278339	GET	/shuttle/missions/missions.html	8677	
ABC	n1032336.ksc.nasa.gov	-	807278342	GET	/images/ksclogo-medium.gif	5866	
ABC	n1032336.ksc.nasa.gov	-	807278345	GET	/images/NASA-logosmall.gif	786	
ABC	brat-slip13.netconnect.com.au	-	807278346	GET	/ksc.html	7280	
ABC	rzsun01.rrz.uni-hamburg.de	-	807278346	GET	/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg	106496	
ABC	n1032336.ksc.nasa.gov	-	807278346	GET	/images/MOSAIC-logosmall.gif	363	
ABC	pi0562.kub.nl	-	807278346	GET	/ksc.html	7280	
ABC	n1032336.ksc.nasa.gov	-	807278347	GET	/images/USA-logosmall.gif	234	
ABC	pi0562.kub.nl	-	807278347	GET	/images/ksclogo-medium.gif	5866	
ABC	gw_inet.pepboys.com	-	807278347	GET	/facts/about_ksc.html	0	
ABC	n1032336.ksc.nasa.gov	-	807278347	GET	/images/WORLD-logosmall.gif	669	
ABC	brat-slip13.netconnect.com.au	-	807278348	GET	/images/ksclogo-medium.gif	5866	
ABC	gw_inet.pepboys.com	-	807278348	GET	/images/launchpalms-small.gif	0	
ABC	gatekeeper.hamilton.co.uk	-	807278350	GET	/images/	17688	
ABC	130.110.74.81	-	807278351	GET	/shuttle/missions/sts-26/mission-sts-26.html	6960	
ABC	pi0562.kub.nl	-	807278358	GET	/images/NASA-logosmall.gif	786	
ABC	pi0562.kub.nl	-	807278358	GET	/images/MOSAIC-logosmall.gif	363	
ABC	gateway.ps.net	-	807278360	GET	/shuttle/missions/sts-70/images/KSC-95EC-1060.jpg	63515	
ABC	130.110.74.81	-	807278362	GET	/shuttle/missions/sts-27/mission-sts-27.html	4587	
ABC	www-relay.pa-x.dec.com	-	807278363	GET	/shuttle/missions/sts-58/sts-58-patch.jpg	426940	
ABC	130.110.74.81	-	807278372	GET	/shuttle/missions/sts-29/mission-sts-29.html	6084	
ABC	brat-slip13.netconnect.com.au	-	807278372	GET	/images/NASA-logosmall.gif	786	
ABC	brat-slip13.netconnect.com.au	-	807278372	GET	/images/MOSAIC-logosmall.gif	363	
ABC	brat-slip13.netconnect.com.au	-	807278372	GET	/images/USA-logosmall.gif	234	
ABC	brat-slip13.netconnect.com.au	-	807278379	GET	/images/WORLD-logosmall.gif	669	
ABC	130.110.74.81	-	807278382	GET	/shuttle/missions/sts-30/mission-sts-30.html	5656	
ABC	130.110.74.81	-	807278391	GET	/shuttle/missions/sts-28/mission-sts-28.html	4078	
ABC	brat-slip13.netconnect.com.au	-	807278392	GET	/shuttle/missions/sts-71/mission-sts-71.html	13450	
ABC	brat-slip13.netconnect.com.au	-	807278395	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	12054	
ABC	128.217.61.118	-	807278395	GET	/ksc.html	7280	
ABC	130.110.74.81	-	807278400	GET	/shuttle/missions/sts-34/mission-sts-34.html	5627	
ABC	130.110.74.81	-	807278410	GET	/shuttle/missions/sts-33/mission-sts-33.html	3988	
ABC	130.110.74.81	-	807278420	GET	/shuttle/missions/sts-32/mission-sts-32.html	5284	
ABC	brat-slip13.netconnect.com.au	-	807278421	GET	/history/apollo/images/apollo-logo1.gif	1173	
ABC	brat-slip13.netconnect.com.au	-	807278421	GET	/images/launch-logo.gif	1713	
ABC	gtnduss1.du.gtn.com	-	807278421	GET	/shuttle/countdown/video/livevideo2.gif	71319	
ABC	www-relay.pa-x.dec.com	-	807278423	GET	/shuttle/missions/sts-59/mission-sts-59.html	63060	
ABC	www-relay.pa-x.dec.com	-	807278425	GET	/shuttle/missions/sts-59/sts-59-patch-small.gif	12181	
ABC	brat-slip13.netconnect.com.au	-	807278426	GET	/images/KSC-logosmall.gif	1204	
ABC	www-b2.proxy.aol.com	-	807278428	GET	/images/	17688	
ABC	130.110.74.81	-	807278429	GET	/shuttle/missions/sts-36/mission-sts-36.html	4534	
ABC	poppy.hensa.ac.uk	-	807278441	GET	/shuttle/missions/missions.html	8677	
ABC	130.110.74.81	-	807278441	GET	/shuttle/missions/sts-31/mission-sts-31.html	6213	
ABC	www-b2.proxy.aol.com	-	807278443	GET	/icons/menu.xbm	527	
ABC	www-b2.proxy.aol.com	-	807278444	GET	/icons/image.xbm	509	
ABC	www-relay.pa-x.dec.com	-	807278449	GET	/shuttle/missions/sts-59/sts-59-patch.jpg	199220	
ABC	130.110.74.81	-	807278450	GET	/shuttle/missions/sts-41/mission-sts-41.html	5453	
ABC	poppy.hensa.ac.uk	-	807278451	GET	/shuttle/missions/sts-69/mission-sts-69.html	10566	
ABC	193.166.33.229	-	807278451	GET	/shuttle/missions/sts-71/movies/sts-71-undocking.mpg	73728	
ABC	poppy.hensa.ac.uk	-	807278452	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	8083	
ABC	www-b2.proxy.aol.com	-	807278453	GET	/icons/unknown.xbm	515	
ABC	poppy.hensa.ac.uk	-	807278453	GET	/images/launch-logo.gif	1713	
ABC	poppy.hensa.ac.uk	-	807278453	GET	/history/apollo/images/apollo-logo1.gif	1173	
ABC	130.110.74.81	-	807278459	GET	/shuttle/missions/sts-38/mission-sts-38.html	6818	
ABC	poppy.hensa.ac.uk	-	807278461	GET	/shuttle/resources/orbiters/endeavour.html	6168	
ABC	poppy.hensa.ac.uk	-	807278462	GET	/shuttle/resources/orbiters/endeavour-logo.gif	5052	
ABC	moat.bnr.co.uk	-	807278464	GET	/cgi-bin/imagemap/countdown70?70,149	111	
ABC	poppy.hensa.ac.uk	-	807278465	GET	/images/ksclogosmall.gif	3635	
ABC	poppy.hensa.ac.uk	-	807278465	GET	/shuttle/resources/orbiters/orbiters-logo.gif	1932	
ABC	130.110.74.81	-	807278468	GET	/shuttle/missions/sts-35/mission-sts-35.html	11903	
ABC	moat.bnr.co.uk	-	807278478	GET	/shuttle/missions/sts-70/mission-sts-70.html	20224	
ABC	130.110.74.81	-	807278482	GET	/shuttle/missions/sts-37/mission-sts-37.html	5862	
ABC	tcp098.gsf.fi	-	807278492	GET	/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg	65536	
ABC	130.110.74.81	-	807278494	GET	/shuttle/missions/sts-39/mission-sts-39.html	6955	
ABC	130.110.74.81	-	807278504	GET	/shuttle/missions/sts-40/mission-sts-40.html	7626	
ABC	gw_inet.pepboys.com	-	807278507	GET	/shuttle/countdown/	4324	
ABC	gw_inet.pepboys.com	-	807278509	GET	/shuttle/countdown/count70.gif	46573	
ABC	130.110.74.81	-	807278514	GET	/shuttle/missions/sts-43/mission-sts-43.html	6576	
ABC	163.206.111.14	-	807278519	GET	/images/NASA-logosmall.gif	786	
ABC	130.110.74.81	-	807278524	GET	/shuttle/missions/sts-48/mission-sts-48.html	6385	
ABC	www-relay.pa-x.dec.com	-	807278526	GET	/shuttle/missions/sts-60/mission-sts-60.html	25583	
ABC	128.159.168.162	-	807278526	GET	/	7280	
ABC	n1031626.ksc.nasa.gov	-	807278528	GET	/ksc.html	7280	
ABC	128.159.168.162	-	807278528	GET	/images/ksclogo-medium.gif	5866	
ABC	n1031626.ksc.nasa.gov	-	807278529	GET	/images/ksclogo-medium.gif	5866	
ABC	128.159.168.162	-	807278530	GET	/images/NASA-logosmall.gif	786	
ABC	128.159.168.162	-	807278530	GET	/images/MOSAIC-logosmall.gif	363	
ABC	n1031626.ksc.nasa.gov	-	807278530	GET	/images/NASA-logosmall.gif	786	
ABC	128.159.168.162	-	807278530	GET	/images/USA-logosmall.gif	234	
ABC	n1031626.ksc.nasa.gov	-	807278530	GET	/images/MOSAIC-logosmall.gif	363	
ABC	n1031626.ksc.nasa.gov	-	807278530	GET	/images/USA-logosmall.gif	234	
ABC	n1031626.ksc.nasa.gov	-	807278531	GET	/images/WORLD-logosmall.gif	669	
ABC	128.159.168.162	-	807278531	GET	/images/WORLD-logosmall.gif	669	
ABC	www-relay.pa-x.dec.com	-	807278533	GET	/shuttle/missions/sts-60/sts-60-patch-small.gif	15522	
ABC	130.110.74.81	-	807278533	GET	/shuttle/missions/sts-44/mission-sts-44.html	7057	
ABC	gw_inet.pepboys.com	-	807278537	GET	/shuttle/missions/sts-70/mission-sts-70.html	20224	
ABC	gw_inet.pepboys.com	-	807278537	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	5978	
ABC	n1032008.ksc.nasa.gov	-	807278542	GET	/ksc.html	7280	
ABC	130.110.74.81	-	807278543	GET	/shuttle/missions/sts-42/mission-sts-42.html	5731	
ABC	n1032008.ksc.nasa.gov	-	807278543	GET	/images/ksclogo-medium.gif	5866	
ABC	n1032008.ksc.nasa.gov	-	807278544	GET	/images/NASA-logosmall.gif	786	
ABC	n1032008.ksc.nasa.gov	-	807278544	GET	/images/MOSAIC-logosmall.gif	363	
ABC	n1032008.ksc.nasa.gov	-	807278545	GET	/images/USA-logosmall.gif	234	
ABC	orion.ksc.nasa.gov	-	807278545	GET	/ksc.html	7280	
ABC	n1032008.ksc.nasa.gov	-	807278545	GET	/images/WORLD-logosmall.gif	669	
ABC	orion.ksc.nasa.gov	-	807278545	GET	/images/ksclogo-medium.gif	5866	
ABC	orion.ksc.nasa.gov	-	807278545	GET	/images/NASA-logosmall.gif	786	
ABC	orion.ksc.nasa.gov	-	807278545	GET	/images/MOSAIC-logosmall.gif	363	
ABC	orion.ksc.nasa.gov	-	807278546	GET	/images/USA-logosmall.gif	234	
ABC	orion.ksc.nasa.gov	-	807278546	GET	/images/WORLD-logosmall.gif	669	
ABC	130.110.74.81	-	807278552	GET	/shuttle/missions/sts-45/mission-sts-45.html	6490	
ABC	gtnduss1.du.gtn.com	-	807278552	GET	/shuttle/countdown/liftoff.html	0	
ABC	central.picker.com	-	807278553	GET	/shuttle/missions/sts-66/sts-66-patch-small.gif	20271	
ABC	gw_inet.pepboys.com	-	807278554	GET	/cgi-bin/imagemap/countdown70?348,288	98	
ABC	gw_inet.pepboys.com	-	807278554	GET	/shuttle/countdown/liftoff.html	5220	
ABC	www-b4.proxy.aol.com	-	807278556	GET	/	0	
ABC	gw_inet.pepboys.com	-	807278557	GET	/shuttle/countdown/video/livevideo2.gif	71319	
ABC	130.110.74.81	-	807278562	GET	/shuttle/missions/sts-49/mission-sts-49.html	9271	
ABC	gtnduss1.du.gtn.com	-	807278562	GET	/shuttle/countdown/video/livevideo2.gif	0	
ABC	gtnduss1.du.gtn.com	-	807278562	GET	/images/NASA-logosmall.gif	0	
ABC	130.110.74.81	-	807278578	GET	/shuttle/missions/sts-50/mission-sts-50.html	6297	
ABC	www-b4.proxy.aol.com	-	807278583	GET	/images/NASA-logosmall.gif	0	
ABC	central.picker.com	-	807278583	GET	/shuttle/missions/sts-66/mission-sts-66.html	174452	
ABC	www-b4.proxy.aol.com	-	807278583	GET	/images/MOSAIC-logosmall.gif	0	
ABC	204.62.245.32	-	807278583	GET	/shuttle/missions/sts-78/mission-sts-78.html	4711	
ABC	gw_inet.pepboys.com	-	807278585	GET	/cgi-bin/imagemap/countdown70?77,191	96	
ABC	www-relay.pa-x.dec.com	-	807278588	GET	/shuttle/missions/sts-60/sts-60-patch.jpg	487455	
ABC	130.110.74.81	-	807278590	GET	/shuttle/missions/sts-46/mission-sts-46.html	6451	
ABC	central.picker.com	-	807278592	GET	/images/launch-logo.gif	1713	
ABC	central.picker.com	-	807278592	GET	/images/KSC-logosmall.gif	1204	
ABC	central.picker.com	-	807278592	GET	/history/apollo/images/apollo-logo1.gif	1173	
ABC	163.206.111.14	-	807278602	GET	/images/KSC-logosmall.gif	1204	
ABC	pi0562.kub.nl	-	807278603	GET	/ksc.html	7280	
ABC	pi0562.kub.nl	-	807278604	GET	/images/ksclogo-medium.gif	5866	
ABC	ppp13.coara.or.jp	-	807278605	GET	/ksc.html	7280	
ABC	130.110.74.81	-	807278607	GET	/shuttle/missions/sts-47/mission-sts-47.html	6537	
ABC	ppp13.coara.or.jp	-	807278608	GET	/images/ksclogo-medium.gif	5866	
ABC	edams.ksc.nasa.gov	-	807278610	GET	/ksc.html	7280	
ABC	edams.ksc.nasa.gov	-	807278610	GET	/images/ksclogo-medium.gif	5866	
ABC	edams.ksc.nasa.gov	-	807278611	GET	/ksc.html	7280	
ABC	edams.ksc.nasa.gov	-	807278611	GET	/images/NASA-logosmall.gif	786	
ABC	edams.ksc.nasa.gov	-	807278611	GET	/images/ksclogo-medium.gif	5866	
ABC	edams.ksc.nasa.gov	-	807278611	GET	/images/MOSAIC-logosmall.gif	363	
ABC	edams.ksc.nasa.gov	-	807278612	GET	/images/USA-logosmall.gif	234	
ABC	edams.ksc.nasa.gov	-	807278612	GET	/images/WORLD-logosmall.gif	669	
ABC	edams.ksc.nasa.gov	-	807278615	GET	/images/NASA-logosmall.gif	786	
ABC	edams.ksc.nasa.gov	-	807278615	GET	/images/MOSAIC-logosmall.gif	363	
ABC	edams.ksc.nasa.gov	-	807278615	GET	/images/USA-logosmall.gif	234	
ABC	edams.ksc.nasa.gov	-	807278616	GET	/images/WORLD-logosmall.gif	669	
ABC	ppp13.coara.or.jp	-	807278616	GET	/images/USA-logosmall.gif	234	
ABC	130.110.74.81	-	807278618	GET	/shuttle/missions/sts-52/mission-sts-52.html	8200	
ABC	www-b4.proxy.aol.com	-	807278618	GET	/images/WORLD-logosmall.gif	0	
ABC	163.205.23.133	-	807278620	GET	/ksc.html	7280	
ABC	ppp13.coara.or.jp	-	807278620	GET	/images/NASA-logosmall.gif	786	
ABC	163.205.23.133	-	807278621	GET	/images/ksclogo-medium.gif	5866	
ABC	ppp13.coara.or.jp	-	807278621	GET	/images/MOSAIC-logosmall.gif	363	
ABC	163.205.23.133	-	807278622	GET	/images/NASA-logosmall.gif	786	
ABC	163.205.23.133	-	807278622	GET	/images/MOSAIC-logosmall.gif	363	
ABC	163.205.23.133	-	807278622	GET	/images/USA-logosmall.gif	234	
ABC	163.205.23.133	-	807278622	GET	/images/WORLD-logosmall.gif	669	
ABC	ppp13.coara.or.jp	-	807278624	GET	/images/WORLD-logosmall.gif	669	
ABC	gtnduss1.du.gtn.com	-	807278628	GET	/shuttle/missions/sts-70/images/images.html	8657	
ABC	intermin.fi	-	807278629	GET	/history/apollo/apollo-13/movies/apo13launch.mpg	90112	
ABC	intermin.fi	-	807278630	GET	/history/apollo/apollo-13/movies/apo13damage.mpg	131072	
ABC	130.110.74.81	-	807278633	GET	/shuttle/missions/sts-53/mission-sts-53.html	6540	
ABC	www-relay.pa-x.dec.com	-	807278640	GET	/shuttle/missions/sts-61/mission-sts-61.html	33303	
ABC	163.206.89.4	-	807278640	GET	/images/ksclogosmall.gif	3635	
ABC	130.110.74.81	-	807278643	GET	/shuttle/missions/sts-54/mission-sts-54.html	5688	
ABC	poppy.hensa.ac.uk	-	807278644	GET	/images/	17688	
ABC	ip211.chicago.il.interramp.com	-	807278648	GET	/software/winvn/winvn.html	9866	
ABC	dmcglew.gsfc.nasa.gov	-	807278649	GET	/shuttle/missions/sts-69/mission-sts-69.html	10566	
ABC	dmcglew.gsfc.nasa.gov	-	807278649	GET	/shuttle/missions/sts-69/sts-69-patch-small.gif	8083	
ABC	ppp13.coara.or.jp	-	807278650	GET	/shuttle/missions/missions.html	8677	
ABC	dmcglew.gsfc.nasa.gov	-	807278651	GET	/images/KSC-logosmall.gif	1204	
ABC	ip211.chicago.il.interramp.com	-	807278651	GET	/software/winvn/winvn.gif	25218	
ABC	ip211.chicago.il.interramp.com	-	807278651	GET	/images/construct.gif	1414	
ABC	dmcglew.gsfc.nasa.gov	-	807278651	GET	/images/launch-logo.gif	1713	
ABC	ip211.chicago.il.interramp.com	-	807278651	GET	/software/winvn/bluemarb.gif	4441	
ABC	dmcglew.gsfc.nasa.gov	-	807278652	GET	/history/apollo/images/apollo-logo1.gif	1173	
ABC	ip211.chicago.il.interramp.com	-	807278652	GET	/software/winvn/wvsmall.gif	13372	
ABC	ppp13.coara.or.jp	-	807278652	GET	/images/launchmedium.gif	11853	
ABC	130.110.74.81	-	807278653	GET	/shuttle/missions/sts-56/mission-sts-56.html	9298	
ABC	ip211.chicago.il.interramp.com	-	807278654	GET	/images/KSC-logosmall.gif	1204	
ABC	poppy.hensa.ac.uk	-	807278654	GET	/icons/blank.xbm	509	
ABC	ip211.chicago.il.interramp.com	-	807278655	GET	/images/MOSAIC-logosmall.gif	363	
ABC	poppy.hensa.ac.uk	-	807278656	GET	/icons/menu.xbm	527	
ABC	intermin.fi	-	807278657	GET	/history/apollo/apollo-13/movies/apo13inside.mpg	73728	
ABC	poppy.hensa.ac.uk	-	807278658	GET	/icons/image.xbm	509	
ABC	ip211.chicago.il.interramp.com	-	807278658	GET	/images/USA-logosmall.gif	234	
ABC	ppp13.coara.or.jp	-	807278659	GET	/images/KSC-logosmall.gif	1204	
ABC	ip211.chicago.il.interramp.com	-	807278659	GET	/images/WORLD-logosmall.gif	669	
ABC	poppy.hensa.ac.uk	-	807278659	GET	/icons/unknown.xbm	515	
ABC	130.110.74.81	-	807278665	GET	/shuttle/missions/sts-55/mission-sts-55.html	9093	
ABC	163.205.16.75	-	807278665	GET	/ksc.html	7280	
ABC	www-relay.pa-x.dec.com	-	807278675	GET	/shuttle/missions/sts-61/sts-61-patch-small.gif	15815	
ABC	130.110.74.81	-	807278677	GET	/shuttle/missions/sts-57/mission-sts-57.html	11508	
ABC	163.205.16.75	-	807278682	GET	/images/NASA-logosmall.gif	786	
ABC	163.205.16.75	-	807278684	GET	/images/MOSAIC-logosmall.gif	363	
ABC	pc23.ema.org	-	807278684	GET	/history/apollo/apollo.html	3260	
ABC	163.205.16.75	-	807278684	GET	/images/USA-logosmall.gif	234	
ABC	163.205.16.75	-	807278685	GET	/images/WORLD-logosmall.gif	669	
ABC	pc23.ema.org	-	807278686	GET	/history/apollo/images/footprint-small.gif	18149	
ABC	pc23.ema.org	-	807278687	GET	/images/KSC-logosmall.gif	1204	
ABC	pc23.ema.org	-	807278689	GET	/history/apollo/images/apollo-logo1.gif	1173	
ABC	198.5.176.180	-	807278692	GET	/shuttle/technology/sts_newsreflsts_ovcomm.html	0	
ABC	130.110.74.81	-	807278693	GET	/shuttle/missions/sts-51/mission-sts-51.html	18081	
